class,model,method,file_path,module
SaleAdvancePaymentInv,sale.advance.payment.inv,_default_product_id,C:\Odoo\sh\src\enterprise\sale_account_taxcloud\wizard\sale_make_invoice_advance.py,sale_account_taxcloud
SaleAdvancePaymentInv,sale.advance.payment.inv,_prepare_deposit_product,C:\Odoo\sh\src\enterprise\sale_account_taxcloud\wizard\sale_make_invoice_advance.py,sale_account_taxcloud
AmazonAccount,amazon.account,create,C:\Odoo\sh\src\enterprise\sale_amazon\models\amazon_account.py,sale_amazon
AmazonAccount,amazon.account,write,C:\Odoo\sh\src\enterprise\sale_amazon\models\amazon_account.py,sale_amazon
AmazonAccount,amazon.account,toggle_active,C:\Odoo\sh\src\enterprise\sale_amazon\models\amazon_account.py,sale_amazon
SaleOrder,sale.order,_action_cancel,C:\Odoo\sh\src\enterprise\sale_amazon\models\sale.py,sale_amazon
StockPicking,stock.picking,write,C:\Odoo\sh\src\enterprise\sale_amazon\models\stock_picking.py,sale_amazon
StockPicking,stock.picking,_check_carrier_details_compliance,C:\Odoo\sh\src\enterprise\sale_amazon_delivery\models\stock_picking.py,sale_amazon_delivery
AccountMove,account.move,validate_taxes_on_invoice,C:\Odoo\sh\src\enterprise\sale_amazon_taxcloud\models\account_move.py,sale_amazon_taxcloud
AmazonAccount,amazon.account,_recompute_subtotal,C:\Odoo\sh\src\enterprise\sale_amazon_taxcloud\models\amazon_account.py,sale_amazon_taxcloud
AmazonAccount,amazon.account,_get_order,C:\Odoo\sh\src\enterprise\sale_amazon_taxcloud\models\amazon_account.py,sale_amazon_taxcloud
SaleOrder,sale.order,_get_reward_values_discount,C:\Odoo\sh\src\enterprise\sale_coupon_taxcloud\models\sale_order.py,sale_coupon_taxcloud
SaleOrder,sale.order,_get_reward_values_product,C:\Odoo\sh\src\enterprise\sale_coupon_taxcloud\models\sale_order.py,sale_coupon_taxcloud
SaleOrder,sale.order,recompute_coupon_lines,C:\Odoo\sh\src\enterprise\sale_coupon_taxcloud\models\sale_order.py,sale_coupon_taxcloud
SaleOrder,sale.order,_create_invoices,C:\Odoo\sh\src\enterprise\sale_coupon_taxcloud\models\sale_order.py,sale_coupon_taxcloud
SaleOrderLine,sale.order.line,write,C:\Odoo\sh\src\enterprise\sale_coupon_taxcloud\models\sale_order.py,sale_coupon_taxcloud
SaleOrderLine,sale.order.line,create,C:\Odoo\sh\src\enterprise\sale_coupon_taxcloud\models\sale_order.py,sale_coupon_taxcloud
SaleOrderLine,sale.order.line,_prepare_invoice_line,C:\Odoo\sh\src\enterprise\sale_coupon_taxcloud\models\sale_order.py,sale_coupon_taxcloud
SaleCouponApplyCode,sale.coupon.apply.code,apply_coupon,C:\Odoo\sh\src\enterprise\sale_coupon_taxcloud\models\sale_order.py,sale_coupon_taxcloud
SaleOrder,sale.order,_get_reward_values_free_shipping,C:\Odoo\sh\src\enterprise\sale_coupon_taxcloud_delivery\models\sale_order.py,sale_coupon_taxcloud_delivery
ProductTemplate,product.template,create,C:\Odoo\sh\src\enterprise\sale_ebay\models\product.py,sale_ebay
ResConfigSettings,res.config.settings,set_values,C:\Odoo\sh\src\enterprise\sale_ebay\models\res_config_settings.py,sale_ebay
ResConfigSettings,res.config.settings,get_values,C:\Odoo\sh\src\enterprise\sale_ebay\models\res_config_settings.py,sale_ebay
StockPicking,stock.picking,_action_done,C:\Odoo\sh\src\enterprise\sale_ebay\models\stock_picking.py,sale_ebay
SaleReport,sale.report,_query,C:\Odoo\sh\src\enterprise\sale_enterprise\report\sale_report.py,sale_enterprise
SaleReport,sale.report,read_group,C:\Odoo\sh\src\enterprise\sale_enterprise\report\sale_report.py,sale_enterprise
AccountMove,account.move,_get_invoice_intrastat_country_id,C:\Odoo\sh\src\enterprise\sale_intrastat\models\account_move.py,sale_intrastat
AccountMove,account.move,_onchange_partner_shipping_id,C:\Odoo\sh\src\enterprise\sale_intrastat\models\account_move.py,sale_intrastat
SaleOrder,sale.order,_prepare_invoice,C:\Odoo\sh\src\enterprise\sale_intrastat\models\sale_order.py,sale_intrastat
SaleOrderLine,sale.order.line,_prepare_invoice_line,C:\Odoo\sh\src\enterprise\sale_intrastat\models\sale_order.py,sale_intrastat
SaleAdvancePaymentInv,sale.advance.payment.inv,_prepare_invoice_values,C:\Odoo\sh\src\enterprise\sale_intrastat\wizard\sale_advance_payment_inv.py,sale_intrastat
purchase_order,purchase.order,button_approve,C:\Odoo\sh\src\enterprise\sale_purchase_inter_company_rules\models\purchase_order.py,sale_purchase_inter_company_rules
res_company,res.company,_compute_intercompany_transaction_message,C:\Odoo\sh\src\enterprise\sale_purchase_inter_company_rules\models\res_company.py,sale_purchase_inter_company_rules
ResConfigSettings,res.config.settings,_compute_intercompany_transaction_message,C:\Odoo\sh\src\enterprise\sale_purchase_inter_company_rules\models\res_config_settings.py,sale_purchase_inter_company_rules
sale_order,sale.order,_action_confirm,C:\Odoo\sh\src\enterprise\sale_purchase_inter_company_rules\models\sale_order.py,sale_purchase_inter_company_rules
SaleOrderLine,sale.order.line,_purchase_service_create,C:\Odoo\sh\src\enterprise\sale_purchase_inter_company_rules\models\sale_order.py,sale_purchase_inter_company_rules
ProductTemplate,product.template,_compute_visible_qty_configurator,C:\Odoo\sh\src\enterprise\sale_renting\models\product.py,sale_renting
ProductTemplate,product.template,name_get,C:\Odoo\sh\src\enterprise\sale_renting\models\product.py,sale_renting
ProductProduct,product.product,name_get,C:\Odoo\sh\src\enterprise\sale_renting\models\product.py,sale_renting
RentalOrder,sale.order,update_prices,C:\Odoo\sh\src\enterprise\sale_renting\models\sale.py,sale_renting
RentalOrder,sale.order,_get_portal_return_action,C:\Odoo\sh\src\enterprise\sale_renting\models\sale.py,sale_renting
RentalOrderLine,sale.order.line,get_sale_order_line_multiline_description_sale,C:\Odoo\sh\src\enterprise\sale_renting\models\sale.py,sale_renting
RentalOrderLine,sale.order.line,_get_display_price,C:\Odoo\sh\src\enterprise\sale_renting\models\sale.py,sale_renting
SignRequest,sign.request,action_signed,C:\Odoo\sh\src\enterprise\sale_renting_sign\models\sign_request.py,sale_renting_sign
RentalSign,rental.sign.wizard,default_get,C:\Odoo\sh\src\enterprise\sale_renting_sign\wizard\rental_sign.py,sale_renting_sign
SignSendRequest,sign.send.request,create_request,C:\Odoo\sh\src\enterprise\sale_renting_sign\wizard\sign_send_request.py,sale_renting_sign
AccountMove,account.move,_get_invoiced_lot_values,C:\Odoo\sh\src\enterprise\sale_stock_renting\models\account_move.py,sale_stock_renting
Product,product.product,_get_qty_in_rent_domain,C:\Odoo\sh\src\enterprise\sale_stock_renting\models\product.py,sale_stock_renting
RentalOrderLine,sale.order.line,_compute_qty_at_date,C:\Odoo\sh\src\enterprise\sale_stock_renting\models\sale_rental.py,sale_stock_renting
RentalOrderLine,sale.order.line,write,C:\Odoo\sh\src\enterprise\sale_stock_renting\models\sale_rental.py,sale_stock_renting
RentalOrderLine,sale.order.line,_compute_qty_delivered_method,C:\Odoo\sh\src\enterprise\sale_stock_renting\models\sale_rental.py,sale_stock_renting
RentalOrderLine,sale.order.line,_onchange_product_uom_qty,C:\Odoo\sh\src\enterprise\sale_stock_renting\models\sale_rental.py,sale_stock_renting
RentalOrderLine,sale.order.line,_action_launch_stock_rule,C:\Odoo\sh\src\enterprise\sale_stock_renting\models\sale_rental.py,sale_stock_renting
RentalReport,sale.rental.report,_price,C:\Odoo\sh\src\enterprise\sale_stock_renting\report\rental_report.py,sale_stock_renting
RentalReport,sale.rental.report,_from,C:\Odoo\sh\src\enterprise\sale_stock_renting\report\rental_report.py,sale_stock_renting
RentalReport,sale.rental.report,_select,C:\Odoo\sh\src\enterprise\sale_stock_renting\report\rental_report.py,sale_stock_renting
RentalSchedule,sale.rental.schedule,_select,C:\Odoo\sh\src\enterprise\sale_stock_renting\report\rental_schedule.py,sale_stock_renting
RentalSchedule,sale.rental.schedule,_from,C:\Odoo\sh\src\enterprise\sale_stock_renting\report\rental_schedule.py,sale_stock_renting
RentalSchedule,sale.rental.schedule,_groupby,C:\Odoo\sh\src\enterprise\sale_stock_renting\report\rental_schedule.py,sale_stock_renting
RentalProcessingLine,rental.order.wizard.line,_default_wizard_line_vals,C:\Odoo\sh\src\enterprise\sale_stock_renting\wizard\rental_processing.py,sale_stock_renting
RentalProcessingLine,rental.order.wizard.line,_apply,C:\Odoo\sh\src\enterprise\sale_stock_renting\wizard\rental_processing.py,sale_stock_renting
AccountMoveLine,account.move.line,_auto_init,C:\Odoo\sh\src\enterprise\sale_subscription\models\account_move_line.py,sale_subscription
PaymentToken,payment.token,get_linked_records,C:\Odoo\sh\src\enterprise\sale_subscription\models\payment.py,sale_subscription
SaleOrder,sale.order,action_draft,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_order.py,sale_subscription
SaleOrder,sale.order,_action_confirm,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_order.py,sale_subscription
SaleOrder,sale.order,_get_payment_type,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_order.py,sale_subscription
SaleOrderLine,sale.order.line,_prepare_invoice_line,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_order.py,sale_subscription
SaleOrderLine,sale.order.line,create,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_order.py,sale_subscription
SaleSubscription,sale.subscription,_track_subtype,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_subscription.py,sale_subscription
SaleSubscription,sale.subscription,create,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_subscription.py,sale_subscription
SaleSubscription,sale.subscription,write,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_subscription.py,sale_subscription
SaleSubscription,sale.subscription,_init_column,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_subscription.py,sale_subscription
SaleSubscription,sale.subscription,_message_track,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_subscription.py,sale_subscription
SaleSubscriptionLine,sale.subscription.line,create,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_subscription.py,sale_subscription
SaleSubscriptionAlert,sale.subscription.alert,default_get,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_subscription.py,sale_subscription
SaleSubscriptionAlert,sale.subscription.alert,unlink,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_subscription.py,sale_subscription
SaleSubscriptionAlert,sale.subscription.alert,create,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_subscription.py,sale_subscription
SaleSubscriptionAlert,sale.subscription.alert,write,C:\Odoo\sh\src\enterprise\sale_subscription\models\sale_subscription.py,sale_subscription
SaleSubscription,sale.subscription,send_success_mail,C:\Odoo\sh\src\enterprise\sale_subscription_sepa_direct_debit\models\sale_subscription.py,sale_subscription_sepa_direct_debit
SaleSubscription,sale.subscription,reconcile_pending_transaction,C:\Odoo\sh\src\enterprise\sale_subscription_sepa_direct_debit\models\sale_subscription.py,sale_subscription_sepa_direct_debit
PaymentTransaction,payment.transaction,_compute_renewal_allowed,C:\Odoo\sh\src\enterprise\sale_subscription_sepa_direct_debit\models\sale_subscription.py,sale_subscription_sepa_direct_debit
SaleOrder,sale.order,_action_confirm,C:\Odoo\sh\src\enterprise\sale_subscription_timesheet\models\sale_order.py,sale_subscription_timesheet
AccountInvoice,account.move.line,_timesheet_domain_get_invoiced_lines,C:\Odoo\sh\src\enterprise\sale_timesheet_enterprise\models\account.py,sale_timesheet_enterprise
AnalyticLine,account.analytic.line,_get_adjust_grid_domain,C:\Odoo\sh\src\enterprise\sale_timesheet_enterprise\models\analytic.py,sale_timesheet_enterprise
AnalyticLine,account.analytic.line,_get_last_timesheet_domain,C:\Odoo\sh\src\enterprise\sale_timesheet_enterprise\models\analytic.py,sale_timesheet_enterprise
AnalyticLine,account.analytic.line,_timesheet_get_portal_domain,C:\Odoo\sh\src\enterprise\sale_timesheet_enterprise\models\analytic.py,sale_timesheet_enterprise
ResConfigSettings,res.config.settings,set_values,C:\Odoo\sh\src\enterprise\sale_timesheet_enterprise\models\res_config_settings.py,sale_timesheet_enterprise
SaleOrderLine,sale.order.line,_compute_qty_delivered,C:\Odoo\sh\src\enterprise\sale_timesheet_enterprise\models\sale.py,sale_timesheet_enterprise
SaleOrderLine,sale.order.line,_timesheet_create_project_prepare_values,C:\Odoo\sh\src\enterprise\sale_timesheet_enterprise\models\sale.py,sale_timesheet_enterprise
SaleOrderLine,sale.order.line,_timesheet_compute_delivered_quantity_domain,C:\Odoo\sh\src\enterprise\sale_timesheet_enterprise\models\sale.py,sale_timesheet_enterprise
SignLog,sign.log,create,C:\Odoo\sh\src\enterprise\sign\models\sign_log.py,sign
SignRequestItem,sign.request.item,_compute_access_url,C:\Odoo\sh\src\enterprise\sign\models\sign_request.py,sign
SignTemplate,sign.template,create,C:\Odoo\sh\src\enterprise\sign\models\sign_template.py,sign
SignTemplate,sign.template,get_empty_list_help,C:\Odoo\sh\src\enterprise\sign\models\sign_template.py,sign
SignTemplate,sign.template,unlink,C:\Odoo\sh\src\enterprise\sign\models\sign_template.py,sign
SignSendRequest,sign.send.request,default_get,C:\Odoo\sh\src\enterprise\sign\wizard\sign_send_request.py,sign
SignSendRequestSigner,sign.send.request.signer,create,C:\Odoo\sh\src\enterprise\sign\wizard\sign_send_request.py,sign
SignTemplateShare,sign.template.share,default_get,C:\Odoo\sh\src\enterprise\sign\wizard\sign_template_share.py,sign
AccountFollowupReport,account.followup.report,_get_line_info,C:\Odoo\sh\src\enterprise\snailmail_account_followup\models\account_followup_report.py,snailmail_account_followup
ResPartner,res.partner,_execute_followup_partner,C:\Odoo\sh\src\enterprise\snailmail_account_followup\models\res_partner.py,snailmail_account_followup
SocialAccount,social.account,create,C:\Odoo\sh\src\enterprise\social\models\social_account.py,social
SocialLivePost,social.live.post,create,C:\Odoo\sh\src\enterprise\social\models\social_live_post.py,social
SocialLivePost,social.live.post,write,C:\Odoo\sh\src\enterprise\social\models\social_live_post.py,social
SocialPost,social.post,default_get,C:\Odoo\sh\src\enterprise\social\models\social_post.py,social
SocialPost,social.post,create,C:\Odoo\sh\src\enterprise\social\models\social_post.py,social
SocialPost,social.post,write,C:\Odoo\sh\src\enterprise\social\models\social_post.py,social
SocialStream,social.stream,create,C:\Odoo\sh\src\enterprise\social\models\social_stream.py,social
DemoSocialStream,social.stream,create,C:\Odoo\sh\src\enterprise\social_demo\models\social_stream.py,social_demo
DemoUtmCampaign,utm.campaign,_compute_clicks_count,C:\Odoo\sh\src\enterprise\social_demo\models\utm.py,social_demo
SocialAccountFacebook,social.account,_compute_stats_link,C:\Odoo\sh\src\enterprise\social_facebook\models\social_account.py,social_facebook
SocialAccountFacebook,social.account,_compute_statistics,C:\Odoo\sh\src\enterprise\social_facebook\models\social_account.py,social_facebook
SocialAccountFacebook,social.account,create,C:\Odoo\sh\src\enterprise\social_facebook\models\social_account.py,social_facebook
SocialLivePostFacebook,social.live.post,_refresh_statistics,C:\Odoo\sh\src\enterprise\social_facebook\models\social_live_post.py,social_facebook
SocialLivePostFacebook,social.live.post,_post,C:\Odoo\sh\src\enterprise\social_facebook\models\social_live_post.py,social_facebook
SocialMediaFacebook,social.media,action_add_account,C:\Odoo\sh\src\enterprise\social_facebook\models\social_media.py,social_facebook
SocialPostFacebook,social.post,_compute_stream_posts_count,C:\Odoo\sh\src\enterprise\social_facebook\models\social_post.py,social_facebook
SocialPostFacebook,social.post,_get_stream_post_domain,C:\Odoo\sh\src\enterprise\social_facebook\models\social_post.py,social_facebook
SocialStreamFacebook,social.stream,_apply_default_name,C:\Odoo\sh\src\enterprise\social_facebook\models\social_stream.py,social_facebook
SocialStreamFacebook,social.stream,_fetch_stream_data,C:\Odoo\sh\src\enterprise\social_facebook\models\social_stream.py,social_facebook
SocialStreamPostFacebook,social.stream.post,_compute_author_link,C:\Odoo\sh\src\enterprise\social_facebook\models\social_stream_post.py,social_facebook
SocialStreamPostFacebook,social.stream.post,_compute_post_link,C:\Odoo\sh\src\enterprise\social_facebook\models\social_stream_post.py,social_facebook
SocialAccountLinkedin,social.account,_compute_stats_link,C:\Odoo\sh\src\enterprise\social_linkedin\models\social_account.py,social_linkedin
SocialAccountLinkedin,social.account,_compute_statistics,C:\Odoo\sh\src\enterprise\social_linkedin\models\social_account.py,social_linkedin
SocialAccountLinkedin,social.account,create,C:\Odoo\sh\src\enterprise\social_linkedin\models\social_account.py,social_linkedin
SocialLivePostLinkedin,social.live.post,_refresh_statistics,C:\Odoo\sh\src\enterprise\social_linkedin\models\social_live_post.py,social_linkedin
SocialLivePostLinkedin,social.live.post,_post,C:\Odoo\sh\src\enterprise\social_linkedin\models\social_live_post.py,social_linkedin
SocialMediaLinkedin,social.media,action_add_account,C:\Odoo\sh\src\enterprise\social_linkedin\models\social_media.py,social_linkedin
SocialPostLinkedin,social.post,_compute_stream_posts_count,C:\Odoo\sh\src\enterprise\social_linkedin\models\social_post.py,social_linkedin
SocialPostLinkedin,social.post,_get_stream_post_domain,C:\Odoo\sh\src\enterprise\social_linkedin\models\social_post.py,social_linkedin
SocialStreamLinkedIn,social.stream,_apply_default_name,C:\Odoo\sh\src\enterprise\social_linkedin\models\social_stream.py,social_linkedin
SocialStreamLinkedIn,social.stream,_fetch_stream_data,C:\Odoo\sh\src\enterprise\social_linkedin\models\social_stream.py,social_linkedin
SocialStreamPostLinkedIn,social.stream.post,_compute_author_link,C:\Odoo\sh\src\enterprise\social_linkedin\models\social_stream_post.py,social_linkedin
